variable_1,variable_2
"Ìkíni. Eré náà ran mi leti ẹkọ kan lati inu iwe geesi kan ti mo ka nígbàtí mo wa níleewe, ti a akọle re je The bottle Imp. Ìtàn eré yii jọmọ ìtàn The bottle imp. Ẹ jo kó sì àríyànjiyàn o, ẹrọ témi nìyẹn. Ẹsẹ.",positive
"Bo ni o ṣe jẹ wípé eré tó ní irú akole yii se di wipe o lọrá ti o sí danilagara. Nibo ni ìkánjú wa? Nibi ni ifẹni sokunkun ati aibalẹ ọkan wa pẹlu? Isatunkọ ati iwọn rẹ bi mi nínú ti o sí ònà ti o fi je kí eré náà tó wakati meji at'abo. Nkan to dojutì ni ni wípé eré náà ṣàfihàn ìṣòro tó ṣe kókó, emi kan ro wipe won le eré náà lai mu kí àwọn oluworan ma sun.",positive
"Eré náà je atinuda pẹlu ìyàwòrán ti ko ni idiwọ ti o sí n sọ èdè eré olominira, mo ri bi tètè ni òye àwọn apá ìtàn ti mi o mọ tẹlẹ.",positive
Eré Naijiria ti mo yàn fẹ́ niyi. Ó dára nípasẹ̀ àwọn ẹ̀yà tí ó ní.,positive
Eré náà sọ nípa ìgbésẹ̀ ìsọtẹ́ ológun ni ọdún 1976 ni ílẹ̀ Naijiria. Eré tó dára. Kò sì ayé fún yinyín ìbọn sugbon eré tó dára ní.,positive
"Nitooto, àwòrán tó dùn wo tí ó sì yanilenu. 
Ina náà àti, ìṣeré àti àwọn ohun èlò ìṣeré náà lewa púpò. A lè fi eré yìí sí ẹka àwọn eré ayé òde òní.",positive
"Eré tí ó dára púpọ̀ 
Eléyìí tilè le jẹ eré tilẹ̀ Naijiria ti o dara julọ tí mo ti wo. Ní tòótọ́, ó yàtọ̀ sí àwọn irú eré Nollywood tẹ́lẹ. Àti Òṣeré àti ìpìlẹ̀ ni ó dára tí ó sì yeni. Noah àti Dominic ṣiṣẹ́ takuntakun nínú ipa wọn.",positive
"Isoken lẹ́wà púpọ̀ 
Mo feran àwọn aṣọ eré náà. 
Ibi ìparí náà rẹwà pupọ̀, mo sì gbádùn ìparí eré náà pẹ̀lú 
Inú mi kò dùn ṣùgbọ́n Eré náà gbé ọkàn mi dìde.",positive
"Eré ahesọ àti àwàdà tí ó yàn fẹ́ 'You bitches can never', mo ń fi ọwọ́ sọ̀ya fún ọkùnrin òyìnbó.... Kini nípa rẹ? Mo le korira kí n sì tún féràn wọn lekan ṣoṣo, ipa méjì ọkùnrin náà, ẹsẹ.",positive
"Àwọn aṣọ ère náà dára púpọ̀ be sini àwọn ibi tí wón lọ, gbògbò rẹ lẹ́wà púpọ̀, mo sì fẹ́ràn rẹ. Mo fẹ́ràn bo se sọ nípa abo. Isoken dúró fún ohun tó gbagbọ nínú, ó sì tún kó láti fàyè gbà igbakugba lọwọ ẹnikẹni, ìdàgbàsókè ipa ere rẹ na dára dára. Kevin àti Isoken ni ifẹ tí ó yani lénu sì ará wọn. Eré náà panilerin, mo sì gbádùn rẹ gidi gan.",positive
Half of a Yellow Sun fa ìdúró-déédé tí ó wuni yọ láàrin eré orí ìtàgé àti ìtàn.,positive
"Irú eré tí ó wuni wò ni èyí? Gẹ́gẹ́ bíi fífi ìfẹ hàn àti ìtàn, ní ìdàkejì, ó panilẹ́rìn-ínó sì wà pẹ̀lú àjálù, ó kún fún ìfojúsọ́nà àti ayẹyẹ ṣíṣe, kò sì ṣàìdánilárayá lákọ lákọ.",positive
"Iṣẹ́ ọwọ́ tí ó fákọyọ: o jẹ́ tuntun, ó wà pẹ̀lú ìrora àti ìfọmọènìyànṣe",positive
"Ẹ̀kúnrẹ́rẹ́ àfojúsùn sí rògbòdìyàn tí ó bùáyà yìí ṣe àfikún ìròyìn ọ̀kan ò jọ̀kan àti ìlànà-àgbékalẹ̀-ìlú láti jẹ́ kí àwọn nkan hàn sí ọ̀gbẹ̀rì. sinemá àgbéléwò tí ó tẹ́ni lọ́rùn ní ipele tí ó pọ̀ ni, ó sì jẹ́àṣeyọrí pàtàkì fún ilẹ iṣẹ sinemá àgbéléwò nigeria tí ó ṣì wà ní ìkókó.",positive
Eré àgbéléwò ńlá ni èyí! Ó fi déédé ẹwà orílẹ̀-èdè Nigeria hàn. Ó tún ṣe iṣẹ́ńlá nípa fífi àṣà Yorùbá àti Igbo hàn pẹ̀lú ojú rere. Mo nífẹ̀ẹ́ òpó-ìtàn náà.,positive
Sinemá àgbéléwò ńlá. Ohun tí ó dùn-ún wò ni. Ó kún fún àròjinlè láì sí eré àfipáṣe. Ó dára.,positive
Ọ̀sẹ̀ kan ní ìgbésíayé àwọn ọmọ orílẹ̀-èdè nigeria. Ó dára.,positive
Fíìmù  yìí ni àdó olóró náà.,positive
Káì.. Ó dun pupọ̀,positive
"Àgbékalẹ̀ eré náà kò mú adùn wálâkọ́kọ́, ṣùgbọ́n eré àgbéléwò tí ó wuyìni lâkójọpọ̀. Èmi ìbá sọ wípé ‘Road To Yesterday’ ló ṣe àpẹẹrẹ eré Genevieve. Ó fi àpẹ̀lẹ́ tẹ̀síwájú, ó ní eré ṣíṣe tí ó dára, ó sì kún fún idán. Ere náà bèrè pẹ̀lú èdè-àìyedè tí ó hàn sí gbangba láàrin lókoláya (tí Genevieve Nnaji àti Oris Erhuero ṣe) tí ó dàbí wí pé kò faàkíyèsí pàtàkì lâkọ́kọ́, ṣùgbọ́n ó tàn títí dé èyí tí ó pọ̀ jù nínú Fíìmù  náà (ó súni ní àwọn ibìkan). Ó fini sílẹ̀ nínú òkùnkùn ìwádìí òkùnfà èdè-àìyedè náà ṣùgbọ́n wón ṣe àfihàn rẹ̀ díẹ̀-díẹ̀ pẹ̀lú títan ìmọ́lẹ̀ sí àtẹ̀yìnwá ọ̀rọ̀, lẹ́yìn o rẹyìn gbogbo rẹ̀ ni ó hàn kedere, tí àgbékalẹ̀ eré náà ṣe rẹ́gí. Mo gba àwọn ènìyàn ní iyànjú láti wo eré yìí tí èròmgbà wọn ò bá jẹ́ látì lọsí tiata fún àgbékalẹ̀ eré tí ó kún fún ìṣe.",positive
"Mo ń wá ohùn orin àti àgbéyẹ̀wò
 
Ohùn orin kan wà ní ìparí Fíìmù  náà. Ní abẹ́lẹ̀, kò ní ọ̀rọ̀, ọ̀pọ̀lọpọ̀ ohùn aládùn ni ó jẹ́. Mo ń gbìyànjú láti wá orúkọ rẹ̀.
 
Lẹ́yìn ìyẹn, Fíìmù  ńlá ni, ó fi àpẹ̀lẹ́ púpò tẹ̀síwájú. Ìṣọwọ́ṣeré rẹ̀ bòjúmu. Kò sí ìmọ̀sílára tàbí ohunkóhun bíirẹ̀ tí kò bòjúmu. Àwọn ìbánisọ̀rọ̀, ọ̀rọ̀ tí wọ́n yàn láti sọ, àwọn ìbádọ́gba, ìfanimọ́ra ní ọ̀tún àti òsì. Gbogbo wọn ló bá ìwà ẹ̀dá mu bí ẹni ń wo ohun tí ó ṣẹlẹ̀ lójú ayé. Ọ̀pọ̀lọpọ̀ àwọn àsìkò ìdákẹ́rọ́rọ́ àti ohun bíirẹ̀ wà. Nítorínâ, o ní láti fẹ́ràn irú Fíìmù  yìí àbí kí o mâ fẹràn rẹ̀; kò sí wíwà ní àárín méjì.",positive
"Wọ́n sọ pẹlú ògidì ìmọ̀sílára àti ìwà-ipá tí ó banilẹ́rú, ó yí àwọn òkan-òjọ̀kan ìṣẹ̀lẹ̀ ayé rẹ̀ padà sí eré ìtàgé tí ó sínilóju, tí ó sì bágbà mu.",positive
"Irú ìtàn tí ó ń dani láàmú ṣùgbọ́n tí ó ń kóni ní papá móra wo ni èyí!
 
Ìtàn yìí ń po ẹni nínú pọ̀ gan-an ni. Inú mi gan-an fún Eniìtàn, mi ò lè ṣàdédé fi ojú inú wo ohun tí ó làkọjá ní ìgbà èwe rẹ̀. Àyípadà rẹ̀ jọnilójú. Ìparí rẹ̀ fi eni tí Eniìtàn jẹ́ hàn, ìfihàn náà síì ṣe mí ní kàyéfì. Ó mú Fíìmù  náà wá sí ìmọ̀sílára tí ó lé téńté ní ipele mìíràn.",positive
"Àwọn àgbéyẹ̀wò òdì ti fíìmù yìí ní jẹ́àwàdà. Àwọn èèyàn ní láti fi ìkùnsínúàfojúsùn ara wọn sílẹ̀ tí wọ́n bá ń ṣe àgbéyẹ̀wò Fíìmù . Àwọn tí ó kún ojú ìwọ̀n tí wọ́n ń pe adarí Fíìmù  náà ní “òpùró”, tí wọ́n ní “ohun tó jọ bẹ́ẹ̀ kò ṣẹlẹ̀ rí” jẹ́ oníyèyè; Fíìmù  ni, tí a ṣ'èdá láti dánilárayá àti láti kọ́nilọ́gbọ́n. Ta ló nífẹ̀ẹ́ láti mọ̀ pé bóyá òtítọ ohun tí ó ṣẹlẹ̀ rí ni tàbí bóyá àpilẹ̀kọ ni? Àwọn èèyàn pẹ̀lú ẹ̀dùn ọkàn yìí lè rò pé ọ̀pọ̀ìranù Hollywood bíi “Pearl Harbor” kìí ṣe àpilẹ̀kọ. Ní àwọn abala iṣẹ́ ọnà Fíìmù  yìí, (oun tí ó ṣe kókó), “Farming” jẹ́ Fíìmù  tí ó dára lójú ṣùgbọ́n tí kò dára dénú, tí ẹni bá wo àwọn òbùrẹwà àkòrí Fíìmù  yìí. Kate Beckingsale ṣeé gbàgbọ́ gẹ́gẹ́ bí ọmọ orílẹ̀-èdè London, tí ó ń sọ èdè Cockney (ọkàn nínú àwọn ẹ̀ka èdè tí wón ń sọ ní London) tí ó ń mú owó èlé wá sílé nípa títọ́ àwọn ọmọ wẹ́wẹ́ orílẹ-èdè nigeria tí àwọn òbí wọn kò ní ọ̀nà láti tọ́ wọn fi sí abẹ́ ìtọ́jú rẹ. Dídàgbà sókè nínú agbègbè tí ó jẹ́ kìkì àwọn aláwọ̀funfun, níbi tí ọ̀pọ̀lọpọ̀ wọn jẹ́ elẹ́yàmẹ̀yà bí ó ti ń wù ó mọ, tí wọ́n sì máa ń fi ìwà ẹlẹ́yàmẹ̀yà hàn gidi pàápàá sí àwọn tí àwọ̀ wọn jẹ́ bákan náà pẹ̀lú Eniìtàn tí ó jẹ́ ọ̀dọ́, ọmọ orílẹ̀-èdè nigeria tí wọn jù sí ayé àjòjì yìí níbi tí gbogbo ènìyàn yàtọ síi. Fíìmù  yìí dálórí ìdáraenimọ̀, pẹ̀lú bí agbègbè àti ìtọ́nidàgbà máa ń sọ irú ẹni tí onítọ̀hún máa jẹ́, àti bí ọkàn rẹ̀ yóò ṣe máa ṣiṣẹ́. Nítorínâ, bí ó tilẹ̀ jẹ́ pé aláwọ̀ dúdú ni Eniìtàn, ó dàgbà láàrin àwọn akẹgbẹ́ rẹ̀, tí ó sì ń kórira àwọn ènìyàn aláwọ̀ dúdú. Irú Fíìmù  tí kò bójú mu tí o sì jẹ́ àrà ọ̀tọ̀ wo ni èyí? LÁKǑTÁN,  nkan yàtọ. Nígbà tí Ẹniìtàn dara pọ̀ mọ́ egbé oníjàgídíjàgan kan tí àkọ́mọ̀nà wọn jẹ́ íjẹgàba àwọn aláwọ̀ funfun lórí aláwọ̀ yòókù, tí wọ́n tí ń fìyàje, àwọn nkan ń pele si nítòótó. Ó sọ orúkọ ara rẹ̀ di Andy, ó sì gé irun tí ó ń dásí tẹ́lẹ̀ tí ó ń bi àwọn èèyàn nínú, ó ń wá ọna-kọna láti dára pọ̀ mọ́ àwọn tí ó ń bá ṣe, bí ó tilẹ̀ jẹ́ pé wọn kòrira rẹ, wọ́n sì ń fìyàjẹ́ síbẹ. Àwọn Fíìmù  nípa ẹgbẹ́ oníjàgídíjàgan kan tí àkọ́mọ̀nà won jẹ íjẹgàba àwọn aláwọ̀ funfun lórí aláwọ̀ yòókù ṣọwọn, bóyá ẹyọkan láàrin ọdún mẹ́wàá. Èyí fakọyọ pẹ̀lú àwọn tí ó dára jù lọ bíi “This is England”, “Romper Stomper”, ó sì fi ohùn farapé “Made In Britain” pẹlú Tim Roth. Eré sise won ní “Farming” gbóríyìn gẹ́gẹ́ bí gbogbo wọn ṣeré ní ọ̀nà tí ó bòjúmu gidi. John Gladesh ṣeré lákoláko gẹ́gẹ́ bí ‘Levi’’, olórí àwọn ẹgbẹ́ oníjàgídíjàgan ti Tilbury kan tí àkọ́mọ̀nà wọn jẹ́ íjẹgàba àwọn aláwọ̀ funfun lórí aláwọ̀ yòókù. Àti bí Damson Idris ṣe ṣojú eni tí wọ́n fi ìyà jẹ, Eniìtàn tí ó kórira ara rẹ̀ ní ìgboyà, kò sí lẹ́bi. Fíìmù  yìí wà fún ipò ẹgbẹ́ awo gẹ́gẹ́ bí ó ṣe rí àwọn olúwòran tí ó tọ̀nà. Àwọnn aláìní kan ṣe tí won kò gbóríyìn tí ó tó fún Fíìmù  yìí ṣàfihàn wí pé Fíìmù  yìí kan àwọn olúwòran tí kò tọ̀nà lára. Bẹ́ẹ̀ náà ni “Blade Runner” jẹ́ ìkùnà nígbà tí ó kọ́ jáde, nítorínâ, ìgbà nìkan ló máa sọ bí yóò ṣe jásí. Mo gba àwọn olùfẹ́ Fíìmù  tí ó ń kángun sápá kan tí wọn kò sí ń tijú àwọn abala Fíìmù  tí kò bòjúmu lámọ̀ràn láti wo “Farming”, àti àwọn tí wọ́n ní ìfẹ́ sí ìṣesí àwọn ẹgbẹ́ oníjàgídíjàgan ti àwọn ọdún 1970 títí dé 1980, tí a mẹ́nu bà tẹ́lẹ̀. Ní ìbámu pẹlú “The Krays” àti “Legend”, pẹ̀lú ọpẹ́ wípé orílẹ-èdè Britain ni wọ́n ti ṣe àgbéjáde rẹ̀, nítorínâ ó rápálá yàgò fún àtúntò àti àyọkúrò tí Hollywood máa ń fẹ́ láti ṣe sí àwọn àgbéjáde rẹ̀.",positive
"Ere akọ́nilọ́gbọ́n, ṣùgbọ́n tí ó ń wọ inú akínyemí ara ènìyàn pẹlú ìrora. Àgbékalẹ̀ pẹlú ìmòye tí ó lágbára. 
Fíìmù  ńlá tí wọ́n ṣe tí wọ́n sì darí pẹ̀lú ìmòye. Àgbékalẹ̀ rẹ̀ ń kọ́nilọ́gbọ́n sí ipele kan, ṣùgbọ́n ó kún fún ìrírí tí ó ń ki ni sínú ìrora..
Ó ń ṣàwarí ẹ̀yà àti ìṣesí àwọn ọmọ jàgídíjàgan, ní orílẹ-èdè England, ó ṣòro láti gba àwọn oun tí ó ṣẹlẹ̀ nínú rẹ̀ gbọ́, ìmọ̀ wí pé Fíìmù  náà dálórí oun tí ó ṣẹlẹ̀ lójú ayé tún bọ̀ sọ́ di òtítọ kíkorò. Bóyá awọn abala kan wà níbẹ̀ tí wọ́n jẹ́ fún ìṣèré lásán, ṣùgbọ́n ó sì wà láti ohun tí ó dìídì ṣẹlẹ̀.
 
Àwọn ibi kan wà nínú sinemá àgbéléwò tí màá kàn bèèrè pé: “Kílódé""? Báwo ló ṣe máa ṣe bẹ́yen? Rárááá!.
 
Kò wà fún àwọn ọlọ́kàn yẹpẹrẹ, ó sì ń sẹni lọ́kàn básubàsu. Ó jẹ́ eré Fíìmù  tí yóò fi ọ́ sílẹ̀ pẹ̀lú òpòlopò ìbéèrè. Ó ń dánilárayá ṣùgbọ́n áá fa àròjinlè àti ìdáhùn sí yọ. Iṣẹ́ ọnà. Ọkàn nínú àwọn ògidì ere tí mo ti wò ní ọ̀pọ̀lọpọ̀ ọdún sẹ́yìn. Àfojúsùn tuntun tí ó tọ́nà láti wò.",positive
"Ó lè láti wò, ṣùgbọ́n ó yẹ fún wíwò.",positive
Ọ̀kan nínú àwọn fíìmù tí ó ṣòro jù tí mo wò rí. Google ṣeé tí wọ́n ṣe yíyá rẹ̀ lọ́fẹ̀ẹ́.,positive
"Fún ere náà ní ẹ̀yẹ díẹ̀.
Ó dá bíi pé Fíìmù  náà ń wuni, ó sì ní àwọn ìwà ipá burúkú díẹ̀, ṣùgbọ́n mo ríi gẹ́gẹ́ bí ohun tí ó jẹ́ pàtàkì láti sọ ìtàn náà.",positive
"Fíìmù alágbára tí ó ń bini léèrè, tí ó sì ń tú àṣírí ètò àjọ elétò-ìlera àgbáyé gẹ́gẹ́ bí oníwà bíi Sàtánì",positive
"Ìtàn tí kò le ṣùgbọ́n tí wọ́n gbe kalẹ̀ dáadáa. Máà gba àwọn ènìyàn nímọ̀ràn láti wòó. Ó dára gidigidi, ó sì yẹ láti wò.",positive
"“Farming” ń fa ìrora ní wíwò, ṣùgbọ́n Idris jẹ́ ìràwọ tí ó ṣẹ̀ṣẹ̀ ń gbórísókè. Beckinsale náà kàmìmì gẹ́gẹ́ bí ìyá àwọn Tilbury.",positive
Ìtàn tí ó kún fún ọ̀pọ̀lọpọ̀ ìwà ipá yìí fẹ́ fàpẹ̀lẹ́ dálórí ìrírí ìgbà èwe adarí Adéwálé. Ó sì jẹ́ àníyàn rẹ̀ fún àgbékalẹ̀ iṣẹ́ yìí tí ó gbé Farming lórí ọ̀pọ̀lọpọ̀ àwọn eré ìbílẹ̀ míràn ti ẹ máa rí ní ọdún yìí.,positive
"Eré ńlá. Bí ó tilẹ̀ jẹ̀ wí pé òun kọ́ ni Fíìmù  tí ó dára jù rí, ṣùgbọ́n ó dára ju ọ̀pọ̀lọpọ̀ àwọn fíìmù Hollywood lọ.
Àlà àti ìlànà ilẹ̀ dúró régérégé, àwọn àwọ̀ wọ ni lójú pẹ̀lú ẹwà wọn, ìtàn náà ò ṣàìdára.",positive
"sinemá àgbéléwò tí ó dára, tí àgbéyẹ̀wò rẹ̀ kò sí bàjẹ́ rárá.",positive
"Wọn kò bu iyì tó tọ́ sí fún... ó sì yẹ ní
 wíwò
 
“Namaste Wahala” jẹ́ eré tí ó dára gidi... ó sì yà mí lẹ́nu bí wọ́n kò ti fún lẹ́yẹ tó lórí IMDB.
 
Lákǒtán, ere ọ̀hún dùn, ó sì wuni",positive
"Ó ń fanimọ́ra, ó sì jẹ́ àrà ọ̀tọ̀ nínú ìdàpọ̀o àwọn àṣà.
Lórí oun gbogbo, ó jẹ́ kí ń fẹ́ bẹ Èkó wò. Èyí jẹ́ àgbéyẹ̀wò ìṣáájú irú ayé tí mo fẹ́ gbé inú rẹ̀. Bí àwọn ọmọ orílẹ̀-èdè Nigeria àti India bá lè borí àwọn oun tó kù díẹ̀ káàtó tí ó wà nínú àṣà wọn, ajẹ́wípé gbogbo wa náà léè ṣe bẹ́ẹ̀.",positive
"Iṣẹ́ ìyàlẹ́nu.
Nítòótó, mo bẹ̀rẹ̀ síí wo fíìmù náà láì nírètí púpọ̀ nípa rẹ̀, ṣùgbọ́n ẹnu yà mí sádùn. Àwọn abala eré náà kan wà tí mi ò tíì bọ́ nínú rẹ̀. Àgbékalẹ̀ iṣẹ́ tí ó rẹwà, ọ̀kan lára àwọn eré tó fakọyọ. Mo máa tún wòó dájúdájú.",positive
Ìṣòro kan ṣoṣo,positive
"Wọn kò buyì kun tó.
 
Àwọn òṣèré dáradára. Ipa ìtàn dáradára. Ó rí gẹ́gẹ́ bí àwọn nkan ṣe rí ní Ilẹ̀ aláwọ̀ dúdú.",positive
"Nígbà tí àwọn àkòrí rẹ̀ jẹ́ ìṣẹ̀lẹ̀ òtítọ́ tí ó dùn moní, àwọn olùpilèsè eré náà ó kàn ṣe àwítúnwí asán àwọn fíìmù tí wọ́n ti ṣe sẹ́yìn. Ohùn wọn jẹ́ tiwọn. Irinṣẹ́ ìyafọ́tò (camera) náà kò dúró ṣin nígbà tí ó yẹ kí ó máa káà kiri, ṣùgbọ́n ó dúró lópòlopò ìgbà láti fi àyè sílẹ̀ fún àwọn òṣèré kí wọ́n lè fi àwọn àbùdá wọn hàn kedere gẹ́gẹ́ bí àwọn ìṣẹ̀lẹ̀ fíìmù náà ń dán ìrọ́jú wọn wò.",positive
"Ohun iyebíye tí ó ń fanimọ́ra pẹ̀lú àwọ̀ aláràbarà.
Àgbékalẹ̀ eré náà sọ Èyímofẹ́ di àìgbudọ̀máwò pẹ̀lú àwọn èlò afanimọ́ra.
Àgbékalẹ̀ eré náà dúró déédé, ó sì ń fanimọ́ra láìsí àṣìṣe, ìṣèré rẹ̀ gbóúnjẹ fẹ́gbẹ́, gbàwo bọ̀",positive
Ọ̀sẹ̀ kan nínú ayé àwọn ọmọ orílẹ̀-èdè Nigeria. Iṣẹ́ gidi.,positive
"Iṣẹ́ ṣíṣe láti inú àkọsílẹ àtowọ́ olùkọ̀tàn Darci Picoult, Dòsùnmú ṣe ìtàn lẹ́ṣọ̀ọ́ lónà tí ó bòjúmu, eré orí ìtàgé tí ó ṣe wẹ́kí pẹ̀lú ohùn orin, ó sọ ojú abe àṣà níkǒ (a lo ọ̀pọ̀ ìgbà láti tẹjú mọ́ àwọn tí àwọ̀ ara wọn ṣe rẹ́gí, bí a ṣe lo ọ̀pọ̀ ìgbà náà láti yófẹ̀ẹ́ ojú Gurira tí ó ń sọ orísirísi ọ̀rọ̀ láì lanu), tí ó sì ń farajọni.",positive
"Lẹ́wà-lẹ́wà, lówe-lówe, bẹ́ẹ̀ ni ń luni wọnú eegun láìloagbára lápọ̀jù, tí ó sì kún fún oríṣiríṣi ipele nígbà tí ó ń gbé ìjọ̀gbọ̀n ìrírí obìnrin wá lágbègbè.",positive
"Fíìmù tó fi ìmọ̀sílára hàn lákoláko, àwọ̀ tí wọ́n dúró déédé àti àwọn ohun tí wọ́n sojúringindin, tí wọ́n ń gbé ipò ìmọ̀sílára àwọn òṣèré nígbà tí wọ́n ṣe àyẹ̀wò ìsọkùnrin-ṣobìnrin ènìyàn nípasẹ̀ ìrírí Adéniìkẹ́.",positive
"Èyí jẹ́ ìkan lára àwọn àgbéwọlé tí wọ́n sojú abẹ níkǒ ní ọdún 2013 nínú fíìmù aláwọ̀ dúdú ní àgbáyé, ṣùgbọ́n ó gbé ìdíwọ́ ka iwájú àwọn olùwòran tí ìrètí wọn kò kọjá àwọn ohun tí wọ́n ti mọ̀ tẹ́lẹ̀ rí.",positive
"Ayé yìí rẹwà lápọ̀jù, ṣùgbọ́n nǹkan ìrẹ́jẹ wà nípa títóbi rẹ̀. Àwọ̀ rẹ̀ kò pọ̀ káàkiri rẹ̀, sùgbón ó jẹ́ kí ó ki.",positive
"Ọ̀pọ̀lọpọ̀ ohun ni ó wà nípa eré àgbéléwò yìí, ọkàn nínú rẹ̀ jẹ́ bí ó ṣe káàkiri oríṣiríṣi àṣà. Lákǒtán, ó yẹ láti wò.",positive
"Àgbékalẹ̀ rẹ̀ gún régérégé, ìtàn tí ó kan ni lára gbọ̀ngbọ̀n tí a sọ pẹlú ìṣèré tí ọ dára gidigidi. Dájúdájú, ó yẹ ní wíwò.",positive
Ìwádìí tímọ́tímọ́ tí ó gbé àwọn ìdojúkọ abiyamọ jáde.,positive
"Wọ́n daríirẹ̀ lọ́nà tí ó tọ́
ó rẹwà. Nollywood ń dàgbà sókè🔥 dáadáa. Ìtumọ̀ ìpilẹ̀ṣẹ̀ tòótọ́, pẹ̀lú ìlọsókè-sódò tí ó ń pè fún ọ̀pọ̀lọpọ̀ ìrònú.",positive
"Àgbékalẹ̀ ńlá.
 
Ìtàn tó mọ́pọlọ wá lárà ọ̀tọ̀ pẹ̀lú àwọn òṣèré tí wọ́n mọ iṣẹ́ wọn níṣẹ́. Ìmọ́lẹ̀ títán sí àtẹ̀yìnwá ọ̀rọ̀ pọ̀ lápọ̀jù dìẹ̀ ṣùgbọ́n ó wuni láti ìbẹ̀rẹ̀ dópin.",positive
"Ó yẹ ní wíwò.
 
Ìyísókè-sódò rẹ̀ yanilẹ́nu. Bí ó ṣe ń wá láti Nollywood, ìwòye tí a gbé kalẹ̀ lọ́nà tí ó wuni. Níyì ṣe iṣẹ́ takuntakun. Mo bọ̀wọ̀ fún.",positive
"Àgbékalẹ̀ rẹ̀ gún régérégé, ìtàn tí ó kani lára gbọ̀ngbọ̀n tí a sọ pẹ̀lú ìṣèrè tí ọ dára gidigidi.",positive
"Ìtàn tí ó wuni tí ó sì ṣeé gbádùn, bíótilẹ̀jẹ́pé kò dàbí wípé ó tó ní ìlépa rẹ̀ láti kárí ọ̀pọ̀ ohun pẹ̀lú àkókò péréte.",positive
ÀWỌN OBÌNRIN ILẸ̀ ADÚLÁWỌ̀ TÍ Ó RẸWÀ.,positive
"Ó yàtọ̀ gedegbe sí àtẹ̀yìnwá.
Mo ti wo ọ̀pọ̀lọpọ̀ Fíìmù  tí wọ́n ṣe ní orílẹ̀-èdè Nàìjíríà. Jíjẹ́ ògidì wọn máa ń yàtọ̀ nípa ipa ìtàn, àgbékalẹ̀ cinema náà, eré ṣíṣe, àti bí ohùn ṣe dára sí. Fíìmù  yìí tayọ ju gbogbo àwọn yòókù ní gbogbo ọ̀nà.",positive
Ó ju oun tí a lérò lọ.,positive
"Ó dá lórí ìtàn, ó ń wúnilórí, ó ń kọ́ni lógbón, ó sì dára jọjọ.",positive
"Ó ní ìmọ̀ àfojúsí, tí ó yàtọ̀ gedegbe, tí ó ń fa àronúsí láàrín àwọn olùwòran.",positive
Eré tó dára,positive
Eré náà kò pé ṣùgbọn ìyàlẹ̣́nu ni ó jẹ̣́,positive
